bgg_id,position,recom_bgg_id,x,y,is_top3
10174,6,66855,0.0,-0.23530635699883368,False
10174,7,313073,-0.6542074954905439,-0.34099039250548024,False
10174,8,1666,0.41505561790012485,0.6099104270190804,False
10174,9,2079,-0.26225892419016583,-0.6895521384345554,False
10174,10,4050,0.7154606862418066,0.17993860447234403,False
101785,1,156858,-0.7154606862418066,0.17993860447234403,True
101785,2,216600,0.26225892419016583,-0.6895521384345554,True
101785,3,270971,0.0,0.28921149138149804,True
101785,4,208024,0.41505561790012485,0.6099104270190804,False
101785,5,113873,-0.41505561790012485,0.6099104270190804,False
101785,6,233208,0.7154606862418066,0.17993860447234403,False
101785,7,154875,0.0,-0.23530635699883368,False
101785,8,25794,-0.26225892419016583,-0.6895521384345554,False
101785,9,189664,0.6542074954905439,-0.34099039250548024,False
101785,10,201509,-0.6542074954905439,-0.34099039250548024,False
101786,1,54625,0.41505561790012485,0.6099104270190804,True
101786,2,2163,0.6542074954905439,-0.34099039250548024,True
101786,3,248065,-0.41505561790012485,0.6099104270190804,True
101786,4,195560,0.26225892419016583,-0.6895521384345554,False
101786,5,163474,-0.6542074954905439,-0.34099039250548024,False
101786,6,240271,-0.7154606862418066,0.17993860447234403,False
101786,7,124827,0.0,-0.23530635699883368,False
101786,8,251723,0.7154606862418066,0.17993860447234403,False
101786,9,36367,-0.26225892419016583,-0.6895521384345554,False
101786,10,40603,0.0,0.28921149138149804,False
101865,1,103885,-0.26225892419016583,-0.6895521384345554,True
101865,2,183562,0.0,-0.23530635699883368,True
101865,3,139771,0.26225892419016583,-0.6895521384345554,True
101865,4,184824,0.7154606862418066,0.17993860447234403,False
101865,5,177354,0.6542074954905439,-0.34099039250548024,False
101865,6,274428,-0.41505561790012485,0.6099104270190804,False
101865,7,127493,0.41505561790012485,0.6099104270190804,False
101865,8,299,-0.6542074954905439,-0.34099039250548024,False
101865,9,317519,-0.7154606862418066,0.17993860447234403,False
101865,10,4985,0.0,0.28921149138149804,False
102104,1,284083,0.7154606862418066,0.17993860447234403,True
102104,2,244115,0.26225892419016583,-0.6895521384345554,True
102104,3,65244,0.6542074954905439,-0.34099039250548024,True
102104,4,205597,0.41505561790012485,0.6099104270190804,False
102104,5,353470,-0.6542074954905439,-0.34099039250548024,False
102104,6,205046,0.0,-0.23530635699883368,False
102104,7,192638,-0.41505561790012485,0.6099104270190804,False
102104,8,251441,-0.26225892419016583,-0.6895521384345554,False
102104,9,222,-0.7154606862418066,0.17993860447234403,False
102104,10,347117,0.0,0.28921149138149804,False
102148,1,128882,-0.41505561790012485,0.6099104270190804,True
102148,2,188834,0.26225892419016583,-0.6895521384345554,True
102148,3,41114,-0.26225892419016583,-0.6895521384345554,True
102148,4,197443,0.0,0.28921149138149804,False
102148,5,134352,0.6542074954905439,-0.34099039250548024,False
102148,6,82168,0.0,-0.23530635699883368,False
102148,7,299255,0.7154606862418066,0.17993860447234403,False
102148,8,256877,-0.6542074954905439,-0.34099039250548024,False
102148,9,174476,-0.7154606862418066,0.17993860447234403,False
102148,10,176361,0.41505561790012485,0.6099104270190804,False
102181,1,164265,-0.7154606862418066,0.17993860447234403,True
102181,2,250780,0.26225892419016583,-0.6895521384345554,True
102181,3,1561,-0.26225892419016583,-0.6895521384345554,True
102181,4,208766,-0.41505561790012485,0.6099104270190804,False
102181,5,247436,-0.6542074954905439,-0.34099039250548024,False
102181,6,250779,0.0,-0.23530635699883368,False
102181,7,174476,0.7154606862418066,0.17993860447234403,False
102181,8,286827,0.0,0.28921149138149804,False
102181,9,266445,0.41505561790012485,0.6099104270190804,False
102181,10,1899,0.6542074954905439,-0.34099039250548024,False
102237,1,294484,0.7154606862418066,0.17993860447234403,True
102237,2,274637,0.0,-0.23530635699883368,True
102237,3,274638,-0.41505561790012485,0.6099104270190804,True
102237,4,325635,-0.26225892419016583,-0.6895521384345554,False
102237,5,65244,-0.6542074954905439,-0.34099039250548024,False
102237,6,299252,0.41505561790012485,0.6099104270190804,False
102237,7,284778,0.0,0.28921149138149804,False
102237,8,315060,0.26225892419016583,-0.6895521384345554,False
102237,9,172540,0.6542074954905439,-0.34099039250548024,False
102237,10,700,-0.7154606862418066,0.17993860447234403,False
102435,1,343905,-0.41505561790012485,0.6099104270190804,True
102435,2,79828,-0.6542074954905439,-0.34099039250548024,True
102435,3,175095,0.41505561790012485,0.6099104270190804,True
102435,4,62227,-0.7154606862418066,0.17993860447234403,False
102435,5,1822,0.0,0.28921149138149804,False
102435,6,833,0.6542074954905439,-0.34099039250548024,False
102435,7,7480,0.7154606862418066,0.17993860447234403,False
102435,8,237,-0.26225892419016583,-0.6895521384345554,False
102435,9,206509,0.0,-0.23530635699883368,False
102435,10,1209,0.26225892419016583,-0.6895521384345554,False
102548,1,113294,0.7154606862418066,0.17993860447234403,True
102548,2,155362,-0.6542074954905439,-0.34099039250548024,True
102548,3,142326,0.6542074954905439,-0.34099039250548024,True
102548,4,357028,0.41505561790012485,0.6099104270190804,False
102548,5,246297,0.26225892419016583,-0.6895521384345554,False
102548,6,100679,-0.26225892419016583,-0.6895521384345554,False
102548,7,8924,-0.7154606862418066,0.17993860447234403,False
102548,8,222887,0.0,0.28921149138149804,False
102548,9,275284,-0.41505561790012485,0.6099104270190804,False
102548,10,154880,0.0,-0.23530635699883368,False
102652,1,285774,-0.7154606862418066,0.17993860447234403,True
102652,2,336382,0.26225892419016583,-0.6895521384345554,True
102652,3,243759,-0.26225892419016583,-0.6895521384345554,True
102652,4,335212,0.41505561790012485,0.6099104270190804,False
102652,5,326933,0.7154606862418066,0.17993860447234403,False
102652,6,326934,-0.41505561790012485,0.6099104270190804,False
102652,7,153097,-0.6542074954905439,-0.34099039250548024,False
102652,8,189848,0.0,-0.23530635699883368,False
102652,9,252693,0.0,0.28921149138149804,False
102652,10,326936,0.6542074954905439,-0.34099039250548024,False
102680,1,256960,0.26225892419016583,-0.6895521384345554,True
102680,2,127023,-0.7154606862418066,0.17993860447234403,True
102680,3,297562,0.0,-0.23530635699883368,True
102680,4,222509,0.7154606862418066,0.17993860447234403,False
102680,5,186751,0.0,0.28921149138149804,False
102680,6,164949,0.6542074954905439,-0.34099039250548024,False
102680,7,184424,-0.6542074954905439,-0.34099039250548024,False
102680,8,17710,-0.41505561790012485,0.6099104270190804,False
102680,9,305462,0.41505561790012485,0.6099104270190804,False
102680,10,267304,-0.26225892419016583,-0.6895521384345554,False
102794,1,342942,0.6542074954905439,-0.34099039250548024,True
102794,2,177736,-0.41505561790012485,0.6099104270190804,True
102794,3,31260,0.7154606862418066,0.17993860447234403,True
102794,4,126163,-0.26225892419016583,-0.6895521384345554,False
102794,5,35677,0.0,-0.23530635699883368,False
102794,6,200680,0.0,0.28921149138149804,False
102794,7,159675,-0.7154606862418066,0.17993860447234403,False
102794,8,146886,-0.6542074954905439,-0.34099039250548024,False
102794,9,300322,0.41505561790012485,0.6099104270190804,False
102794,10,228959,0.26225892419016583,-0.6895521384345554,False
102898,1,266507,-0.6542074954905439,-0.34099039250548024,True
102898,2,271601,0.7154606862418066,0.17993860447234403,True
102898,3,196202,0.41505561790012485,0.6099104270190804,True
102898,4,251551,-0.26225892419016583,-0.6895521384345554,False
102898,5,295905,-0.41505561790012485,0.6099104270190804,False
102898,6,13551,0.26225892419016583,-0.6895521384345554,False
102898,7,168788,0.0,-0.23530635699883368,False
102898,8,335427,-0.7154606862418066,0.17993860447234403,False
102898,9,205477,0.6542074954905439,-0.34099039250548024,False
102898,10,234450,0.0,0.28921149138149804,False
103,1,84419,0.26225892419016583,-0.6895521384345554,True
103,2,6472,0.6542074954905439,-0.34099039250548024,True
103,3,1608,0.7154606862418066,0.17993860447234403,True
103,4,98,0.0,-0.23530635699883368,False
103,5,249590,-0.41505561790012485,0.6099104270190804,False
103,6,84,-0.26225892419016583,-0.6895521384345554,False
103,7,139952,0.41505561790012485,0.6099104270190804,False
103,8,4556,-0.6542074954905439,-0.34099039250548024,False
103,9,23,-0.7154606862418066,0.17993860447234403,False
103,10,154510,0.0,0.28921149138149804,False
103091,1,172818,-0.41505561790012485,0.6099104270190804,True
103091,2,13,0.0,0.28921149138149804,True
103091,3,117985,-0.6542074954905439,-0.34099039250548024,True
103091,4,67239,0.7154606862418066,0.17993860447234403,False
103091,5,229218,0.26225892419016583,-0.6895521384345554,False
103091,6,4394,0.41505561790012485,0.6099104270190804,False
103091,7,3972,0.6542074954905439,-0.34099039250548024,False
103091,8,38749,-0.26225892419016583,-0.6895521384345554,False
103091,9,244144,-0.7154606862418066,0.17993860447234403,False
103091,10,161527,0.0,-0.23530635699883368,False
103092,1,122515,0.0,-0.23530635699883368,True
103092,2,39938,0.41505561790012485,0.6099104270190804,True
103092,3,855,-0.7154606862418066,0.17993860447234403,True
103092,4,212516,0.6542074954905439,-0.34099039250548024,False
103092,5,144041,-0.26225892419016583,-0.6895521384345554,False
103092,6,62220,0.7154606862418066,0.17993860447234403,False
103092,7,133528,-0.6542074954905439,-0.34099039250548024,False
103092,8,137776,0.0,0.28921149138149804,False
103092,9,192673,0.26225892419016583,-0.6895521384345554,False
103092,10,217576,-0.41505561790012485,0.6099104270190804,False
103132,1,5,0.7154606862418066,0.17993860447234403,True
103132,2,161614,0.26225892419016583,-0.6895521384345554,True
103132,3,90419,-0.7154606862418066,0.17993860447234403,True
103132,4,94,0.41505561790012485,0.6099104270190804,False
103132,5,38863,-0.6542074954905439,-0.34099039250548024,False
103132,6,66214,0.6542074954905439,-0.34099039250548024,False
103132,7,1036,-0.41505561790012485,0.6099104270190804,False
103132,8,219232,0.0,-0.23530635699883368,False
103132,9,226255,0.0,0.28921149138149804,False
103132,10,191438,-0.26225892419016583,-0.6895521384345554,False
103185,1,119890,-0.6542074954905439,-0.34099039250548024,True
103185,2,291845,0.0,-0.23530635699883368,True
103185,3,40628,-0.7154606862418066,0.17993860447234403,True
103185,4,277700,0.41505561790012485,0.6099104270190804,False
103185,5,106217,0.6542074954905439,-0.34099039250548024,False
103185,6,264982,0.26225892419016583,-0.6895521384345554,False
103185,7,301716,0.7154606862418066,0.17993860447234403,False
103185,8,63759,0.0,0.28921149138149804,False
103185,9,96713,-0.41505561790012485,0.6099104270190804,False
103185,10,160559,-0.26225892419016583,-0.6895521384345554,False
1032,1,5206,0.6542074954905439,-0.34099039250548024,True
1032,2,2808,0.26225892419016583,-0.6895521384345554,True
1032,3,3041,0.7154606862418066,0.17993860447234403,True
1032,4,508,-0.6542074954905439,-0.34099039250548024,False
1032,5,3986,0.0,0.28921149138149804,False
1032,6,2250,-0.26225892419016583,-0.6895521384345554,False
1032,7,254588,-0.7154606862418066,0.17993860447234403,False
1032,8,3661,-0.41505561790012485,0.6099104270190804,False
1032,9,2150,0.41505561790012485,0.6099104270190804,False
1032,10,6927,0.0,-0.23530635699883368,False
103339,1,68264,0.0,-0.23530635699883368,True
103339,2,38718,-0.26225892419016583,-0.6895521384345554,True
103339,3,255393,0.6542074954905439,-0.34099039250548024,True
103339,4,3263,0.7154606862418066,0.17993860447234403,False
103339,5,66855,0.26225892419016583,-0.6895521384345554,False
103339,6,313073,-0.6542074954905439,-0.34099039250548024,False
103339,7,2077,0.41505561790012485,0.6099104270190804,False
103339,8,214296,-0.7154606862418066,0.17993860447234403,False
103339,9,4050,-0.41505561790012485,0.6099104270190804,False
103339,10,10174,0.0,0.28921149138149804,False
103343,1,12333,0.7154606862418066,0.17993860447234403,True
103343,2,205896,-0.7154606862418066,0.17993860447234403,True
103343,3,175155,-0.41505561790012485,0.6099104270190804,True
103343,4,283355,-0.6542074954905439,-0.34099039250548024,False
103343,5,285967,0.41505561790012485,0.6099104270190804,False
103343,6,121,0.26225892419016583,-0.6895521384345554,False
103343,7,6472,-0.26225892419016583,-0.6895521384345554,False
103343,8,169255,0.0,-0.23530635699883368,False
103343,9,483,0.0,0.28921149138149804,False
103343,10,144041,0.6542074954905439,-0.34099039250548024,False
1035,1,17392,-0.7154606862418066,0.17993860447234403,True
1035,2,243,0.0,-0.23530635699883368,True
1035,3,11825,0.26225892419016583,-0.6895521384345554,True
1035,4,1499,-0.6542074954905439,-0.34099039250548024,False
1035,5,1563,-0.41505561790012485,0.6099104270190804,False
1035,6,2529,0.7154606862418066,0.17993860447234403,False
1035,7,6613,0.6542074954905439,-0.34099039250548024,False
1035,8,5651,0.41505561790012485,0.6099104270190804,False
1035,9,1681,-0.26225892419016583,-0.6895521384345554,False
1035,10,240905,0.0,0.28921149138149804,False
1036,1,161614,0.6542074954905439,-0.34099039250548024,True
1036,2,104347,-0.41505561790012485,0.6099104270190804,True
1036,3,103660,-0.7154606862418066,0.17993860447234403,True
1036,4,23730,0.7154606862418066,0.17993860447234403,False
1036,5,433,0.41505561790012485,0.6099104270190804,False
1036,6,39242,0.0,0.28921149138149804,False
1036,7,147,-0.6542074954905439,-0.34099039250548024,False
1036,8,333981,0.26225892419016583,-0.6895521384345554,False
1036,9,219232,0.0,-0.23530635699883368,False
1036,10,3828,-0.26225892419016583,-0.6895521384345554,False
103649,1,217372,0.0,0.28921149138149804,True
103649,2,147020,0.6542074954905439,-0.34099039250548024,True
103649,3,28023,-0.26225892419016583,-0.6895521384345554,True
103649,4,194879,-0.41505561790012485,0.6099104270190804,False
103649,5,239464,0.41505561790012485,0.6099104270190804,False
103649,6,330038,-0.6542074954905439,-0.34099039250548024,False
103649,7,30539,0.26225892419016583,-0.6895521384345554,False
103649,8,255633,-0.7154606862418066,0.17993860447234403,False
103649,9,147623,0.7154606862418066,0.17993860447234403,False
103649,10,306300,0.0,-0.23530635699883368,False
103660,1,39463,0.26225892419016583,-0.6895521384345554,True
103660,2,156091,-0.26225892419016583,-0.6895521384345554,True
103660,3,104347,0.0,-0.23530635699883368,True
103660,4,313010,-0.41505561790012485,0.6099104270190804,False
103660,5,242,-0.7154606862418066,0.17993860447234403,False
103660,6,12477,0.41505561790012485,0.6099104270190804,False
103660,7,315727,-0.6542074954905439,-0.34099039250548024,False
103660,8,33107,0.7154606862418066,0.17993860447234403,False
103660,9,142830,0.0,0.28921149138149804,False
103660,10,87821,0.6542074954905439,-0.34099039250548024,False
103686,1,33160,-0.41505561790012485,0.6099104270190804,True
103686,2,24827,-0.26225892419016583,-0.6895521384345554,True
103686,3,280453,-0.6542074954905439,-0.34099039250548024,True
103686,4,141736,0.0,-0.23530635699883368,False
103686,5,91620,0.0,0.28921149138149804,False
103686,6,13551,0.6542074954905439,-0.34099039250548024,False
103686,7,28723,0.7154606862418066,0.17993860447234403,False
103686,8,135281,0.41505561790012485,0.6099104270190804,False
103686,9,35248,-0.7154606862418066,0.17993860447234403,False
103686,10,27165,0.26225892419016583,-0.6895521384345554,False
1037,1,205637,0.7154606862418066,0.17993860447234403,True
1037,2,146791,0.0,-0.23530635699883368,True
1037,3,83330,0.41505561790012485,0.6099104270190804,True
1037,4,359609,0.0,0.28921149138149804,False
1037,5,169255,-0.41505561790012485,0.6099104270190804,False
1037,6,150997,-0.6542074954905439,-0.34099039250548024,False
1037,7,39953,0.6542074954905439,-0.34099039250548024,False
1037,8,2122,-0.7154606862418066,0.17993860447234403,False
1037,9,1915,-0.26225892419016583,-0.6895521384345554,False
1037,10,156714,0.26225892419016583,-0.6895521384345554,False
1038,1,287954,0.0,-0.23530635699883368,True
1038,2,256226,0.0,0.28921149138149804,True
1038,3,346965,0.6542074954905439,-0.34099039250548024,True
1038,4,310192,-0.41505561790012485,0.6099104270190804,False
1038,5,285533,-0.6542074954905439,-0.34099039250548024,False
1038,6,233678,-0.26225892419016583,-0.6895521384345554,False
1038,7,274841,0.41505561790012485,0.6099104270190804,False
1038,8,352574,-0.7154606862418066,0.17993860447234403,False
1038,9,353150,0.7154606862418066,0.17993860447234403,False
1038,10,256623,0.26225892419016583,-0.6895521384345554,False
10383,1,155821,0.6542074954905439,-0.34099039250548024,True
10383,2,204516,0.41505561790012485,0.6099104270190804,True
10383,3,92319,0.0,0.28921149138149804,True
10383,4,204184,-0.26225892419016583,-0.6895521384345554,False
10383,5,8107,0.7154606862418066,0.17993860447234403,False
10383,6,179719,-0.7154606862418066,0.17993860447234403,False
10383,7,277080,0.0,-0.23530635699883368,False
10383,8,289247,0.26225892419016583,-0.6895521384345554,False
10383,9,4324,-0.41505561790012485,0.6099104270190804,False
10383,10,37198,-0.6542074954905439,-0.34099039250548024,False
103885,1,183562,-0.6542074954905439,-0.34099039250548024,True
103885,2,139771,0.0,0.28921149138149804,True
103885,3,31552,-0.41505561790012485,0.6099104270190804,True
103885,4,119866,0.41505561790012485,0.6099104270190804,False
103885,5,508,0.6542074954905439,-0.34099039250548024,False
103885,6,36367,0.7154606862418066,0.17993860447234403,False
103885,7,155689,0.26225892419016583,-0.6895521384345554,False
103885,8,311475,-0.26225892419016583,-0.6895521384345554,False
103885,9,101865,0.0,-0.23530635699883368,False
103885,10,42306,-0.7154606862418066,0.17993860447234403,False
103886,1,205359,0.26225892419016583,-0.6895521384345554,True
103886,2,183562,-0.41505561790012485,0.6099104270190804,True
103886,3,284777,0.7154606862418066,0.17993860447234403,True
103886,4,284778,0.41505561790012485,0.6099104270190804,False
103886,5,326933,-0.26225892419016583,-0.6895521384345554,False
103886,6,326934,-0.6542074954905439,-0.34099039250548024,False
103886,7,315060,0.6542074954905439,-0.34099039250548024,False
103886,8,303051,0.0,0.28921149138149804,False
103886,9,326937,-0.7154606862418066,0.17993860447234403,False
103886,10,326936,0.0,-0.23530635699883368,False
104006,1,159675,-0.6542074954905439,-0.34099039250548024,True
104006,2,196340,0.6542074954905439,-0.34099039250548024,True
104006,3,300322,0.0,-0.23530635699883368,True
104006,4,22545,-0.7154606862418066,0.17993860447234403,False
104006,5,292375,0.41505561790012485,0.6099104270190804,False
104006,6,212516,0.7154606862418066,0.17993860447234403,False
104006,7,228959,0.0,0.28921149138149804,False
104006,8,319807,0.26225892419016583,-0.6895521384345554,False
104006,9,78733,-0.41505561790012485,0.6099104270190804,False
104006,10,275067,-0.26225892419016583,-0.6895521384345554,False
104020,1,122515,0.0,-0.23530635699883368,True
104020,2,111341,-0.7154606862418066,0.17993860447234403,True
104020,3,105551,-0.26225892419016583,-0.6895521384345554,True
104020,4,23540,0.6542074954905439,-0.34099039250548024,False
104020,5,253608,0.7154606862418066,0.17993860447234403,False
104020,6,146221,0.0,0.28921149138149804,False
104020,7,275969,-0.6542074954905439,-0.34099039250548024,False
104020,8,137776,0.26225892419016583,-0.6895521384345554,False
104020,9,175878,-0.41505561790012485,0.6099104270190804,False
104020,10,236301,0.41505561790012485,0.6099104270190804,False
1041,1,319966,0.6542074954905439,-0.34099039250548024,True
1041,2,327711,-0.26225892419016583,-0.6895521384345554,True
1041,3,247236,0.26225892419016583,-0.6895521384345554,True
1041,4,50768,0.7154606862418066,0.17993860447234403,False
1041,5,66,0.0,0.28921149138149804,False
1041,6,3800,0.41505561790012485,0.6099104270190804,False
1041,7,172996,0.0,-0.23530635699883368,False
1041,8,191972,-0.6542074954905439,-0.34099039250548024,False
1041,9,352238,-0.41505561790012485,0.6099104270190804,False
1041,10,275586,-0.7154606862418066,0.17993860447234403,False
104162,1,174430,0.7154606862418066,0.17993860447234403,True
104162,2,291457,0.0,0.28921149138149804,True
104162,3,205637,-0.7154606862418066,0.17993860447234403,True
104162,4,164153,-0.6542074954905439,-0.34099039250548024,False
104162,5,264220,0.0,-0.23530635699883368,False
104162,6,359609,-0.41505561790012485,0.6099104270190804,False
104162,7,295785,-0.26225892419016583,-0.6895521384345554,False
104162,8,240271,0.6542074954905439,-0.34099039250548024,False
104162,9,322524,0.41505561790012485,0.6099104270190804,False
104162,10,317321,0.26225892419016583,-0.6895521384345554,False
1042,1,11,0.6542074954905439,-0.34099039250548024,True
1042,2,155362,0.0,0.28921149138149804,True
